time,datetime,LST_Day_1km
1641686400000,2022-01-09,15079
1641254400000,2022-01-04,15274
1641427200000,2022-01-06,15348
1641513600000,2022-01-07,15130
1641600000000,2022-01-08,15316
1641686400000,2022-01-09,15091
1641254400000,2022-01-04,15337
1641427200000,2022-01-06,15438
1641513600000,2022-01-07,15147
1641600000000,2022-01-08,15317
1641686400000,2022-01-09,15075
1641254400000,2022-01-04,15251
1641427200000,2022-01-06,15273
1641513600000,2022-01-07,15150
1641600000000,2022-01-08,15231
1641686400000,2022-01-09,15036
1641254400000,2022-01-04,15164
1641427200000,2022-01-06,15193
1641513600000,2022-01-07,15153
1641600000000,2022-01-08,15209
1641686400000,2022-01-09,14993
1641254400000,2022-01-04,15124
1641427200000,2022-01-06,15186
1641513600000,2022-01-07,15120
1641600000000,2022-01-08,15170
1641686400000,2022-01-09,14998
1641254400000,2022-01-04,15088
1641427200000,2022-01-06,15170
1641513600000,2022-01-07,15087
1641600000000,2022-01-08,15146
1641686400000,2022-01-09,14979
1641254400000,2022-01-04,15040
1641427200000,2022-01-06,15149
1641513600000,2022-01-07,15091
1641600000000,2022-01-08,15138
1641686400000,2022-01-09,14979
1641254400000,2022-01-04,14980
1641427200000,2022-01-06,15133
1641513600000,2022-01-07,15085
1641600000000,2022-01-08,15142
1641686400000,2022-01-09,14908
1641254400000,2022-01-04,14955
1641427200000,2022-01-06,15109
1641513600000,2022-01-07,15003
1641686400000,2022-01-09,14903
1641254400000,2022-01-04,14895
1641427200000,2022-01-06,15065
1641513600000,2022-01-07,14981
1641600000000,2022-01-08,15045
1641254400000,2022-01-04,14872
1641427200000,2022-01-06,15033
1641513600000,2022-01-07,14966
1641254400000,2022-01-04,14821
1641427200000,2022-01-06,14986
1641513600000,2022-01-07,14916
1641254400000,2022-01-04,14731
1641427200000,2022-01-06,14924
1641513600000,2022-01-07,14909
1641600000000,2022-01-08,14812
1641254400000,2022-01-04,14611
1641427200000,2022-01-06,14858
1641513600000,2022-01-07,14908
1641600000000,2022-01-08,14812
1641254400000,2022-01-04,14540
1641427200000,2022-01-06,14824
1641513600000,2022-01-07,14869
1641600000000,2022-01-08,14843
1641254400000,2022-01-04,15099
1641427200000,2022-01-06,15194
1641513600000,2022-01-07,15001
1641600000000,2022-01-08,15105
1641686400000,2022-01-09,15056
1641254400000,2022-01-04,15161
1641427200000,2022-01-06,15190
1641513600000,2022-01-07,15000
1641600000000,2022-01-08,15112
1641686400000,2022-01-09,15058
1641254400000,2022-01-04,15169
1641427200000,2022-01-06,15187
1641513600000,2022-01-07,15003
1641600000000,2022-01-08,15107
1641686400000,2022-01-09,15059
1641254400000,2022-01-04,15157
1641427200000,2022-01-06,15176
1641513600000,2022-01-07,15013
1641600000000,2022-01-08,15100
1641686400000,2022-01-09,15039
1641254400000,2022-01-04,15158
1641427200000,2022-01-06,15194
1641513600000,2022-01-07,15015
1641686400000,2022-01-09,15017
1641254400000,2022-01-04,15138
1641427200000,2022-01-06,15220
1641513600000,2022-01-07,15013
1641686400000,2022-01-09,15013
1641254400000,2022-01-04,15163
1641427200000,2022-01-06,15219
1641513600000,2022-01-07,15020
1641600000000,2022-01-08,15201
1641686400000,2022-01-09,15023
1641254400000,2022-01-04,15180
1641427200000,2022-01-06,15198
1641513600000,2022-01-07,15029
1641600000000,2022-01-08,15198
1641686400000,2022-01-09,15019
1641254400000,2022-01-04,15194
1641427200000,2022-01-06,15199
1641513600000,2022-01-07,15027
1641600000000,2022-01-08,15191
1641686400000,2022-01-09,14993
1641254400000,2022-01-04,15183
1641427200000,2022-01-06,15201
1641513600000,2022-01-07,15021
1641600000000,2022-01-08,15190
1641686400000,2022-01-09,14983
1641254400000,2022-01-04,15158
1641427200000,2022-01-06,15152
1641513600000,2022-01-07,15039
1641600000000,2022-01-08,15198
1641686400000,2022-01-09,15004
1641254400000,2022-01-04,15173
1641427200000,2022-01-06,15224
1641513600000,2022-01-07,15097
1641600000000,2022-01-08,15212
1641686400000,2022-01-09,15017
1641254400000,2022-01-04,15192
1641427200000,2022-01-06,15235
1641513600000,2022-01-07,15110
1641600000000,2022-01-08,15249
1641686400000,2022-01-09,15025
1641254400000,2022-01-04,15187
1641427200000,2022-01-06,15217
1641513600000,2022-01-07,15107
1641600000000,2022-01-08,15218
1641686400000,2022-01-09,15067
1641254400000,2022-01-04,15235
1641427200000,2022-01-06,15309
1641513600000,2022-01-07,15136
1641600000000,2022-01-08,15298
1641686400000,2022-01-09,15082
1641254400000,2022-01-04,15280
1641427200000,2022-01-06,15384
1641513600000,2022-01-07,15157
1641600000000,2022-01-08,15298
1641686400000,2022-01-09,15078
1641254400000,2022-01-04,15275
1641427200000,2022-01-06,15379
1641513600000,2022-01-07,15157
1641600000000,2022-01-08,15299
1641686400000,2022-01-09,15029
1641254400000,2022-01-04,15179
1641427200000,2022-01-06,15290
1641513600000,2022-01-07,15148
1641600000000,2022-01-08,15231
1641686400000,2022-01-09,15009
1641254400000,2022-01-04,15093
1641427200000,2022-01-06,15200
1641513600000,2022-01-07,15118
1641600000000,2022-01-08,15212
1641686400000,2022-01-09,14996
1641254400000,2022-01-04,15069
1641427200000,2022-01-06,15188
1641513600000,2022-01-07,15095
1641600000000,2022-01-08,15154
1641686400000,2022-01-09,14973
1641254400000,2022-01-04,15025
1641427200000,2022-01-06,15161
1641513600000,2022-01-07,15095
1641600000000,2022-01-08,15144
1641686400000,2022-01-09,14968
1641254400000,2022-01-04,14980
1641427200000,2022-01-06,15116
1641513600000,2022-01-07,15084
1641600000000,2022-01-08,15104
1641686400000,2022-01-09,14903
1641254400000,2022-01-04,14963
1641427200000,2022-01-06,15088
1641513600000,2022-01-07,15030
1641600000000,2022-01-08,15066
1641254400000,2022-01-04,14922
1641427200000,2022-01-06,15079
1641513600000,2022-01-07,15008
1641600000000,2022-01-08,15045
1641254400000,2022-01-04,14896
1641427200000,2022-01-06,15067
1641513600000,2022-01-07,15011
1641600000000,2022-01-08,15045
1641254400000,2022-01-04,14850
1641427200000,2022-01-06,15047
1641513600000,2022-01-07,14985
1641600000000,2022-01-08,15146
1641254400000,2022-01-04,14788
1641427200000,2022-01-06,15014
1641513600000,2022-01-07,14903
1641254400000,2022-01-04,14693
1641427200000,2022-01-06,14918
1641513600000,2022-01-07,14894
1641254400000,2022-01-04,14597
1641427200000,2022-01-06,14834
1641513600000,2022-01-07,14894
1641254400000,2022-01-04,14540
1641427200000,2022-01-06,14799
1641513600000,2022-01-07,14843
1641427200000,2022-01-06,15175
1641513600000,2022-01-07,14994
1641686400000,2022-01-09,15055
1641254400000,2022-01-04,15193
1641427200000,2022-01-06,15181
1641513600000,2022-01-07,14994
1641600000000,2022-01-08,15100
1641686400000,2022-01-09,15059
1641254400000,2022-01-04,15193
1641427200000,2022-01-06,15208
1641513600000,2022-01-07,15002
1641600000000,2022-01-08,15104
1641686400000,2022-01-09,15060
1641254400000,2022-01-04,15127
1641513600000,2022-01-07,15013
1641686400000,2022-01-09,15005
1641254400000,2022-01-04,15086
1641513600000,2022-01-07,15013
1641686400000,2022-01-09,14947
1641254400000,2022-01-04,15092
1641513600000,2022-01-07,15001
1641600000000,2022-01-08,15170
1641686400000,2022-01-09,14907
1641254400000,2022-01-04,15172
1641513600000,2022-01-07,15005
1641600000000,2022-01-08,15170
1641686400000,2022-01-09,14890
1641254400000,2022-01-04,15184
1641427200000,2022-01-06,15212
1641513600000,2022-01-07,15004
1641600000000,2022-01-08,15192
1641686400000,2022-01-09,14898
1641254400000,2022-01-04,15169
1641427200000,2022-01-06,15206
1641513600000,2022-01-07,15002
1641600000000,2022-01-08,15197
1641254400000,2022-01-04,15164
1641427200000,2022-01-06,15200
1641513600000,2022-01-07,15043
1641600000000,2022-01-08,15207
1641686400000,2022-01-09,15013
1641254400000,2022-01-04,15167
1641427200000,2022-01-06,15218
1641513600000,2022-01-07,15088
1641600000000,2022-01-08,15229
1641686400000,2022-01-09,15006
1641254400000,2022-01-04,15183
1641427200000,2022-01-06,15242
1641513600000,2022-01-07,15089
1641600000000,2022-01-08,15267
1641686400000,2022-01-09,15025
1641254400000,2022-01-04,15185
1641427200000,2022-01-06,15199
1641513600000,2022-01-07,15085
1641600000000,2022-01-08,15217
1641686400000,2022-01-09,15044
1641254400000,2022-01-04,15149
1641427200000,2022-01-06,15241
1641513600000,2022-01-07,15087
1641600000000,2022-01-08,15220
1641686400000,2022-01-09,15019
1641254400000,2022-01-04,15169
1641427200000,2022-01-06,15248
1641513600000,2022-01-07,15113
1641600000000,2022-01-08,15230
1641686400000,2022-01-09,14964
1641254400000,2022-01-04,15203
1641427200000,2022-01-06,15323
1641513600000,2022-01-07,15121
1641600000000,2022-01-08,15281
1641686400000,2022-01-09,14943
1641254400000,2022-01-04,15230
1641427200000,2022-01-06,15372
1641513600000,2022-01-07,15109
1641600000000,2022-01-08,15311
1641686400000,2022-01-09,14992
1641254400000,2022-01-04,15194
1641427200000,2022-01-06,15310
1641513600000,2022-01-07,15105
1641600000000,2022-01-08,15238
1641686400000,2022-01-09,15001
1641254400000,2022-01-04,15085
1641427200000,2022-01-06,15210
1641513600000,2022-01-07,15103
1641600000000,2022-01-08,15220
1641686400000,2022-01-09,14984
1641254400000,2022-01-04,15060
1641427200000,2022-01-06,15200
1641513600000,2022-01-07,15102
1641600000000,2022-01-08,15185
1641686400000,2022-01-09,14967
1641254400000,2022-01-04,14992
1641427200000,2022-01-06,15144
1641513600000,2022-01-07,15091
1641600000000,2022-01-08,15163
1641254400000,2022-01-04,14971
1641427200000,2022-01-06,15111
1641513600000,2022-01-07,15035
1641600000000,2022-01-08,15138
1641254400000,2022-01-04,14937
1641427200000,2022-01-06,15110
1641513600000,2022-01-07,15019
1641600000000,2022-01-08,15145
1641254400000,2022-01-04,14920
1641427200000,2022-01-06,15099
1641513600000,2022-01-07,15019
1641600000000,2022-01-08,15148
1641254400000,2022-01-04,14857
1641427200000,2022-01-06,15068
1641513600000,2022-01-07,14978
1641600000000,2022-01-08,15146
1641254400000,2022-01-04,14804
1641427200000,2022-01-06,15042
1641513600000,2022-01-07,14899
1641254400000,2022-01-04,14710
1641427200000,2022-01-06,15022
1641513600000,2022-01-07,14904
1641254400000,2022-01-04,14620
1641427200000,2022-01-06,14890
1641513600000,2022-01-07,14909
1641254400000,2022-01-04,14570
1641427200000,2022-01-06,14824
1641513600000,2022-01-07,14840
1641254400000,2022-01-04,14556
1641427200000,2022-01-06,14875
1641513600000,2022-01-07,14776
1641254400000,2022-01-04,15202
1641427200000,2022-01-06,15140
1641513600000,2022-01-07,14994
1641686400000,2022-01-09,15055
1641254400000,2022-01-04,15197
1641427200000,2022-01-06,15200
1641513600000,2022-01-07,14994
1641600000000,2022-01-08,15125
1641686400000,2022-01-09,15090
1641254400000,2022-01-04,15220
1641427200000,2022-01-06,15252
1641513600000,2022-01-07,15008
1641600000000,2022-01-08,15136
1641686400000,2022-01-09,15084
1641254400000,2022-01-04,15183
1641427200000,2022-01-06,15201
1641513600000,2022-01-07,15009
1641600000000,2022-01-08,15098
1641686400000,2022-01-09,15015
1641254400000,2022-01-04,15140
1641427200000,2022-01-06,15170
1641513600000,2022-01-07,15008
1641600000000,2022-01-08,15098
1641686400000,2022-01-09,14977
1641254400000,2022-01-04,15102
1641427200000,2022-01-06,15102
1641513600000,2022-01-07,15006
1641686400000,2022-01-09,14900
1641254400000,2022-01-04,15100
1641427200000,2022-01-06,15048
1641513600000,2022-01-07,14992
1641600000000,2022-01-08,15145
1641686400000,2022-01-09,14879
1641254400000,2022-01-04,15150
1641427200000,2022-01-06,15043
1641513600000,2022-01-07,14997
1641600000000,2022-01-08,15143
1641686400000,2022-01-09,14887
1641254400000,2022-01-04,15138
1641513600000,2022-01-07,14996
1641600000000,2022-01-08,15171
1641686400000,2022-01-09,14905
1641254400000,2022-01-04,15154
1641427200000,2022-01-06,15189
1641513600000,2022-01-07,14994
1641600000000,2022-01-08,15176
1641686400000,2022-01-09,14917
1641254400000,2022-01-04,15149
1641427200000,2022-01-06,15195
1641513600000,2022-01-07,15071
1641600000000,2022-01-08,15172
1641686400000,2022-01-09,14978
1641254400000,2022-01-04,15135
1641427200000,2022-01-06,15190
1641513600000,2022-01-07,15070
1641600000000,2022-01-08,15169
1641686400000,2022-01-09,15021
1641254400000,2022-01-04,15141
1641513600000,2022-01-07,15069
1641600000000,2022-01-08,15195
1641686400000,2022-01-09,15020
1641254400000,2022-01-04,15108
1641427200000,2022-01-06,15155
1641513600000,2022-01-07,15068
1641600000000,2022-01-08,15184
1641686400000,2022-01-09,14963
1641254400000,2022-01-04,15084
1641427200000,2022-01-06,15147
1641513600000,2022-01-07,15077
1641600000000,2022-01-08,15178
1641686400000,2022-01-09,14934
1641254400000,2022-01-04,15144
1641427200000,2022-01-06,15266
1641513600000,2022-01-07,15072
1641600000000,2022-01-08,15224
1641686400000,2022-01-09,14943
1641254400000,2022-01-04,15167
1641427200000,2022-01-06,15296
1641513600000,2022-01-07,15070
1641600000000,2022-01-08,15248
1641686400000,2022-01-09,14999
1641254400000,2022-01-04,15168
1641427200000,2022-01-06,15267
1641513600000,2022-01-07,15076
1641600000000,2022-01-08,15264
1641686400000,2022-01-09,15001
1641254400000,2022-01-04,15145
1641427200000,2022-01-06,15244
1641513600000,2022-01-07,15098
1641600000000,2022-01-08,15255
1641686400000,2022-01-09,14980
1641254400000,2022-01-04,15071
1641427200000,2022-01-06,15221
1641513600000,2022-01-07,15102
1641600000000,2022-01-08,15220
1641254400000,2022-01-04,15005
1641427200000,2022-01-06,15173
1641513600000,2022-01-07,15101
1641600000000,2022-01-08,15192
1641254400000,2022-01-04,14988
1641427200000,2022-01-06,15171
1641513600000,2022-01-07,15076
1641600000000,2022-01-08,15182
1641254400000,2022-01-04,14966
1641427200000,2022-01-06,15148
1641513600000,2022-01-07,15018
1641600000000,2022-01-08,15173
1641254400000,2022-01-04,14928
1641427200000,2022-01-06,15122
1641513600000,2022-01-07,15010
1641600000000,2022-01-08,15158
1641254400000,2022-01-04,14859
1641427200000,2022-01-06,15087
1641513600000,2022-01-07,15006
1641600000000,2022-01-08,15131
1641254400000,2022-01-04,14794
1641427200000,2022-01-06,15077
1641513600000,2022-01-07,14955
1641600000000,2022-01-08,15041
1641254400000,2022-01-04,14815
1641427200000,2022-01-06,15081
1641513600000,2022-01-07,14930
1641600000000,2022-01-08,14983
1641254400000,2022-01-04,14697
1641427200000,2022-01-06,14989
1641513600000,2022-01-07,14915
1641254400000,2022-01-04,14558
1641427200000,2022-01-06,14883
1641513600000,2022-01-07,14846
1641254400000,2022-01-04,14496
1641427200000,2022-01-06,14776
1641513600000,2022-01-07,14761
1641254400000,2022-01-04,14462
1641427200000,2022-01-06,14795
1641513600000,2022-01-07,14756
1641254400000,2022-01-04,14356
1641427200000,2022-01-06,14784
1641513600000,2022-01-07,14750
1641254400000,2022-01-04,15187
1641427200000,2022-01-06,15140
1641600000000,2022-01-08,15224
1641686400000,2022-01-09,15077
1641254400000,2022-01-04,15201
1641427200000,2022-01-06,15311
1641513600000,2022-01-07,15011
1641600000000,2022-01-08,15224
1641686400000,2022-01-09,15100
1641254400000,2022-01-04,15271
1641427200000,2022-01-06,15247
1641513600000,2022-01-07,15005
1641600000000,2022-01-08,15160
1641686400000,2022-01-09,15083
1641254400000,2022-01-04,15154
1641427200000,2022-01-06,15192
1641513600000,2022-01-07,15001
1641600000000,2022-01-08,15100
1641686400000,2022-01-09,14985
1641254400000,2022-01-04,15131
1641427200000,2022-01-06,15152
1641513600000,2022-01-07,15000
1641600000000,2022-01-08,15107
1641686400000,2022-01-09,14946
1641254400000,2022-01-04,15111
1641427200000,2022-01-06,15089
1641513600000,2022-01-07,14995
1641600000000,2022-01-08,15135
1641686400000,2022-01-09,14881
1641254400000,2022-01-04,15118
1641427200000,2022-01-06,15046
1641513600000,2022-01-07,14984
1641600000000,2022-01-08,15135
1641686400000,2022-01-09,14872
1641254400000,2022-01-04,15123
1641427200000,2022-01-06,15067
1641513600000,2022-01-07,14984
1641600000000,2022-01-08,15138
1641686400000,2022-01-09,14891
1641254400000,2022-01-04,15113
1641427200000,2022-01-06,15100
1641513600000,2022-01-07,14980
1641600000000,2022-01-08,15143
1641686400000,2022-01-09,14912
1641254400000,2022-01-04,15146
1641427200000,2022-01-06,15158
1641513600000,2022-01-07,14984
1641600000000,2022-01-08,15182
1641686400000,2022-01-09,14935
1641254400000,2022-01-04,15172
1641427200000,2022-01-06,15197
1641513600000,2022-01-07,15039
1641600000000,2022-01-08,15194
1641686400000,2022-01-09,14963
1641254400000,2022-01-04,15166
1641427200000,2022-01-06,15196
1641513600000,2022-01-07,15063
1641600000000,2022-01-08,15162
1641686400000,2022-01-09,14966
1641254400000,2022-01-04,15142
1641427200000,2022-01-06,15183
1641513600000,2022-01-07,15061
1641600000000,2022-01-08,15158
1641686400000,2022-01-09,14976
1641254400000,2022-01-04,15112
1641427200000,2022-01-06,15146
1641513600000,2022-01-07,15060
1641600000000,2022-01-08,15157
1641686400000,2022-01-09,14972
1641254400000,2022-01-04,15088
1641427200000,2022-01-06,15156
1641513600000,2022-01-07,15058
1641600000000,2022-01-08,15153
1641686400000,2022-01-09,14969
1641254400000,2022-01-04,15051
1641427200000,2022-01-06,15154
1641513600000,2022-01-07,15060
1641600000000,2022-01-08,15172
1641254400000,2022-01-04,15071
1641427200000,2022-01-06,15206
1641513600000,2022-01-07,15057
1641600000000,2022-01-08,15190
1641254400000,2022-01-04,15097
1641427200000,2022-01-06,15257
1641513600000,2022-01-07,15067
1641600000000,2022-01-08,15214
1641254400000,2022-01-04,15078
1641427200000,2022-01-06,15252
1641513600000,2022-01-07,15074
1641600000000,2022-01-08,15212
1641254400000,2022-01-04,14997
1641427200000,2022-01-06,15186
1641513600000,2022-01-07,15067
1641600000000,2022-01-08,15169
1641254400000,2022-01-04,14891
1641427200000,2022-01-06,15116
1641513600000,2022-01-07,15060
1641600000000,2022-01-08,15134
1641254400000,2022-01-04,14933
1641427200000,2022-01-06,15127
1641513600000,2022-01-07,15030
1641600000000,2022-01-08,15146
1641254400000,2022-01-04,14948
1641427200000,2022-01-06,15200
1641513600000,2022-01-07,14998
1641600000000,2022-01-08,15184
1641254400000,2022-01-04,14890
1641427200000,2022-01-06,15138
1641513600000,2022-01-07,14996
1641600000000,2022-01-08,15176
1641254400000,2022-01-04,14778
1641427200000,2022-01-06,15080
1641513600000,2022-01-07,14988
1641600000000,2022-01-08,15099
1641254400000,2022-01-04,14775
1641427200000,2022-01-06,15109
1641513600000,2022-01-07,14957
