time,datetime,LST_Day_1km
1641254400000,2022-01-04,15045
1641340800000,2022-01-05,15046
1641513600000,2022-01-07,15048
1641600000000,2022-01-08,15032
1641081600000,2022-01-02,14916
1641254400000,2022-01-04,15025
1641340800000,2022-01-05,15035
1641513600000,2022-01-07,15024
1641600000000,2022-01-08,15020
1641081600000,2022-01-02,14900
1641254400000,2022-01-04,15013
1641340800000,2022-01-05,15033
1641513600000,2022-01-07,15004
1641600000000,2022-01-08,15001
1641081600000,2022-01-02,14877
1641254400000,2022-01-04,14967
1641340800000,2022-01-05,15033
1641513600000,2022-01-07,14985
1641600000000,2022-01-08,14980
1641081600000,2022-01-02,14875
1641254400000,2022-01-04,14937
1641340800000,2022-01-05,15052
1641513600000,2022-01-07,14952
1641600000000,2022-01-08,14966
1641686400000,2022-01-09,15019
1641081600000,2022-01-02,14901
1641254400000,2022-01-04,14966
1641340800000,2022-01-05,15060
1641513600000,2022-01-07,14946
1641600000000,2022-01-08,14964
1641686400000,2022-01-09,15022
1641081600000,2022-01-02,14928
1641254400000,2022-01-04,15025
1641340800000,2022-01-05,15051
1641513600000,2022-01-07,15051
1641600000000,2022-01-08,15004
1641686400000,2022-01-09,15066
1641081600000,2022-01-02,14987
1641254400000,2022-01-04,15079
1641340800000,2022-01-05,15034
1641513600000,2022-01-07,15073
1641600000000,2022-01-08,15026
1641686400000,2022-01-09,15092
1641081600000,2022-01-02,14972
1641254400000,2022-01-04,15090
1641340800000,2022-01-05,15020
1641513600000,2022-01-07,15063
1641600000000,2022-01-08,15045
1641686400000,2022-01-09,15116
1641081600000,2022-01-02,14961
1641254400000,2022-01-04,15070
1641340800000,2022-01-05,15053
1641513600000,2022-01-07,15089
1641600000000,2022-01-08,15053
1641686400000,2022-01-09,15115
1641081600000,2022-01-02,14969
1641254400000,2022-01-04,15082
1641340800000,2022-01-05,15064
1641513600000,2022-01-07,15086
1641600000000,2022-01-08,15052
1641686400000,2022-01-09,15116
1641081600000,2022-01-02,15000
1641254400000,2022-01-04,15090
1641340800000,2022-01-05,15061
1641513600000,2022-01-07,15086
1641600000000,2022-01-08,15073
1641686400000,2022-01-09,15137
1641081600000,2022-01-02,15037
1641254400000,2022-01-04,15129
1641340800000,2022-01-05,15061
1641513600000,2022-01-07,15161
1641600000000,2022-01-08,15080
1641686400000,2022-01-09,15191
1641081600000,2022-01-02,15073
1641254400000,2022-01-04,15198
1641340800000,2022-01-05,15061
1641513600000,2022-01-07,15161
1641600000000,2022-01-08,15094
1641686400000,2022-01-09,15253
1641081600000,2022-01-02,15052
1641254400000,2022-01-04,15213
1641340800000,2022-01-05,15152
1641513600000,2022-01-07,15138
1641600000000,2022-01-08,15050
1641686400000,2022-01-09,15053
1641081600000,2022-01-02,15072
1641254400000,2022-01-04,15242
1641340800000,2022-01-05,15210
1641513600000,2022-01-07,15176
1641600000000,2022-01-08,15075
1641686400000,2022-01-09,15142
1641081600000,2022-01-02,15086
1641254400000,2022-01-04,15255
1641340800000,2022-01-05,15239
1641513600000,2022-01-07,15183
1641600000000,2022-01-08,15122
1641686400000,2022-01-09,15143
1641081600000,2022-01-02,15221
1641254400000,2022-01-04,15284
1641340800000,2022-01-05,15269
1641513600000,2022-01-07,15198
1641600000000,2022-01-08,15137
1641686400000,2022-01-09,15202
1641081600000,2022-01-02,14980
1641254400000,2022-01-04,15245
1641340800000,2022-01-05,15199
1641513600000,2022-01-07,15160
1641600000000,2022-01-08,15119
1641686400000,2022-01-09,15113
1641081600000,2022-01-02,14974
1641254400000,2022-01-04,15147
1641340800000,2022-01-05,15058
1641513600000,2022-01-07,15087
1641600000000,2022-01-08,15103
1641686400000,2022-01-09,15050
1641081600000,2022-01-02,14914
1641254400000,2022-01-04,15090
1641340800000,2022-01-05,15049
1641513600000,2022-01-07,15075
1641600000000,2022-01-08,15050
1641081600000,2022-01-02,14911
1641254400000,2022-01-04,15050
1641340800000,2022-01-05,15049
1641513600000,2022-01-07,15035
1641600000000,2022-01-08,15032
1641081600000,2022-01-02,14901
1641254400000,2022-01-04,15014
1641340800000,2022-01-05,15047
1641513600000,2022-01-07,15002
1641600000000,2022-01-08,15003
1641081600000,2022-01-02,14873
1641254400000,2022-01-04,14984
1641340800000,2022-01-05,15025
1641513600000,2022-01-07,14991
1641600000000,2022-01-08,14979
1641081600000,2022-01-02,14855
1641254400000,2022-01-04,14975
1641340800000,2022-01-05,15010
1641513600000,2022-01-07,14954
1641600000000,2022-01-08,14976
1641081600000,2022-01-02,14822
1641254400000,2022-01-04,14927
1641340800000,2022-01-05,14994
1641513600000,2022-01-07,14939
1641600000000,2022-01-08,14955
1641081600000,2022-01-02,14811
1641254400000,2022-01-04,14913
1641340800000,2022-01-05,14970
1641513600000,2022-01-07,14930
1641600000000,2022-01-08,14943
1641081600000,2022-01-02,14816
1641254400000,2022-01-04,14906
1641340800000,2022-01-05,14959
1641513600000,2022-01-07,14919
1641600000000,2022-01-08,14950
1641686400000,2022-01-09,15015
1641081600000,2022-01-02,14836
1641254400000,2022-01-04,14913
1641340800000,2022-01-05,14995
1641513600000,2022-01-07,14915
1641600000000,2022-01-08,14958
1641686400000,2022-01-09,15015
1641081600000,2022-01-02,14878
1641254400000,2022-01-04,14954
1641340800000,2022-01-05,14991
1641513600000,2022-01-07,14934
1641600000000,2022-01-08,14968
1641686400000,2022-01-09,15045
1641081600000,2022-01-02,14917
1641254400000,2022-01-04,15007
1641340800000,2022-01-05,14986
1641513600000,2022-01-07,15029
1641600000000,2022-01-08,14997
1641686400000,2022-01-09,15052
1641081600000,2022-01-02,14921
1641254400000,2022-01-04,15059
1641340800000,2022-01-05,14986
1641513600000,2022-01-07,15029
1641600000000,2022-01-08,14996
1641686400000,2022-01-09,15077
1641081600000,2022-01-02,14899
1641254400000,2022-01-04,15047
1641340800000,2022-01-05,15006
1641513600000,2022-01-07,15044
1641600000000,2022-01-08,15003
1641686400000,2022-01-09,15085
1641081600000,2022-01-02,14919
1641254400000,2022-01-04,15059
1641340800000,2022-01-05,15054
1641513600000,2022-01-07,15078
1641600000000,2022-01-08,15004
1641686400000,2022-01-09,15095
1641081600000,2022-01-02,14968
1641254400000,2022-01-04,15052
1641340800000,2022-01-05,15056
1641513600000,2022-01-07,15069
1641600000000,2022-01-08,15020
1641686400000,2022-01-09,15115
1641081600000,2022-01-02,15005
1641254400000,2022-01-04,15097
1641340800000,2022-01-05,15051
1641513600000,2022-01-07,15096
1641600000000,2022-01-08,15083
1641686400000,2022-01-09,15135
1641081600000,2022-01-02,15015
1641254400000,2022-01-04,15170
1641340800000,2022-01-05,15044
1641513600000,2022-01-07,15130
1641600000000,2022-01-08,15083
1641686400000,2022-01-09,15208
1641081600000,2022-01-02,15091
1641254400000,2022-01-04,15212
1641340800000,2022-01-05,15044
1641513600000,2022-01-07,15119
1641600000000,2022-01-08,15083
1641686400000,2022-01-09,15204
1641081600000,2022-01-02,15032
1641254400000,2022-01-04,15203
1641340800000,2022-01-05,15095
1641513600000,2022-01-07,15138
1641600000000,2022-01-08,15038
1641686400000,2022-01-09,15052
1641081600000,2022-01-02,15083
1641254400000,2022-01-04,15214
1641340800000,2022-01-05,15130
1641513600000,2022-01-07,15154
1641600000000,2022-01-08,15040
1641686400000,2022-01-09,15122
1641081600000,2022-01-02,15131
1641254400000,2022-01-04,15289
1641340800000,2022-01-05,15236
1641513600000,2022-01-07,15168
1641600000000,2022-01-08,15118
1641686400000,2022-01-09,15169
1641081600000,2022-01-02,15153
1641254400000,2022-01-04,15268
1641340800000,2022-01-05,15263
1641513600000,2022-01-07,15178
1641600000000,2022-01-08,15159
1641686400000,2022-01-09,15137
1641081600000,2022-01-02,15111
1641254400000,2022-01-04,15238
1641340800000,2022-01-05,15263
1641513600000,2022-01-07,15159
1641600000000,2022-01-08,15153
1641686400000,2022-01-09,15120
1641081600000,2022-01-02,15037
1641254400000,2022-01-04,15218
1641340800000,2022-01-05,15258
1641513600000,2022-01-07,15149
1641600000000,2022-01-08,15123
1641686400000,2022-01-09,15097
1641081600000,2022-01-02,15029
1641254400000,2022-01-04,15200
1641340800000,2022-01-05,15103
1641513600000,2022-01-07,15104
1641600000000,2022-01-08,15106
1641081600000,2022-01-02,14805
1641254400000,2022-01-04,15120
1641340800000,2022-01-05,15038
1641513600000,2022-01-07,15043
1641600000000,2022-01-08,15074
1641081600000,2022-01-02,14818
1641254400000,2022-01-04,15033
1641340800000,2022-01-05,15028
1641513600000,2022-01-07,15035
1641600000000,2022-01-08,15012
1641081600000,2022-01-02,14853
1641254400000,2022-01-04,14973
1641340800000,2022-01-05,15017
1641513600000,2022-01-07,14952
1641600000000,2022-01-08,14989
1641081600000,2022-01-02,14785
1641254400000,2022-01-04,14934
1641340800000,2022-01-05,14964
1641513600000,2022-01-07,14936
1641600000000,2022-01-08,14952
1641081600000,2022-01-02,14741
1641254400000,2022-01-04,14898
1641340800000,2022-01-05,14928
1641513600000,2022-01-07,14917
1641600000000,2022-01-08,14910
1641081600000,2022-01-02,14711
1641254400000,2022-01-04,14899
1641340800000,2022-01-05,14917
1641513600000,2022-01-07,14899
1641600000000,2022-01-08,14893
1641081600000,2022-01-02,14711
1641254400000,2022-01-04,14882
1641340800000,2022-01-05,14914
1641513600000,2022-01-07,14899
1641600000000,2022-01-08,14903
1641081600000,2022-01-02,14764
1641254400000,2022-01-04,14889
1641340800000,2022-01-05,14916
1641513600000,2022-01-07,14904
1641600000000,2022-01-08,14905
1641081600000,2022-01-02,14803
1641254400000,2022-01-04,14895
1641340800000,2022-01-05,14958
1641513600000,2022-01-07,14909
1641600000000,2022-01-08,14934
1641081600000,2022-01-02,14838
1641254400000,2022-01-04,14944
1641340800000,2022-01-05,14983
1641513600000,2022-01-07,14900
1641600000000,2022-01-08,14959
1641081600000,2022-01-02,14927
1641254400000,2022-01-04,15012
1641340800000,2022-01-05,14970
1641513600000,2022-01-07,14987
1641600000000,2022-01-08,14972
1641686400000,2022-01-09,15044
1641081600000,2022-01-02,14908
1641254400000,2022-01-04,15037
1641340800000,2022-01-05,14958
1641513600000,2022-01-07,14973
1641600000000,2022-01-08,14972
1641686400000,2022-01-09,15067
1641254400000,2022-01-04,15056
1641340800000,2022-01-05,14990
1641513600000,2022-01-07,15011
1641600000000,2022-01-08,14994
1641686400000,2022-01-09,15067
1641254400000,2022-01-04,15065
1641340800000,2022-01-05,15029
1641513600000,2022-01-07,15029
1641600000000,2022-01-08,14994
1641686400000,2022-01-09,15069
1641254400000,2022-01-04,15067
1641340800000,2022-01-05,15027
1641513600000,2022-01-07,15029
1641600000000,2022-01-08,15031
1641686400000,2022-01-09,15129
1641081600000,2022-01-02,14894
1641254400000,2022-01-04,15111
1641340800000,2022-01-05,15026
1641513600000,2022-01-07,15089
1641600000000,2022-01-08,15048
1641686400000,2022-01-09,15136
1641081600000,2022-01-02,14932
1641254400000,2022-01-04,15140
1641340800000,2022-01-05,15026
1641513600000,2022-01-07,15104
1641600000000,2022-01-08,15037
1641686400000,2022-01-09,15161
1641081600000,2022-01-02,15032
1641254400000,2022-01-04,15184
1641340800000,2022-01-05,15038
1641513600000,2022-01-07,15096
1641600000000,2022-01-08,15023
1641686400000,2022-01-09,15148
1641081600000,2022-01-02,15082
1641254400000,2022-01-04,15201
1641340800000,2022-01-05,15095
1641513600000,2022-01-07,15135
1641600000000,2022-01-08,15031
1641686400000,2022-01-09,15150
1641081600000,2022-01-02,15085
1641254400000,2022-01-04,15224
1641340800000,2022-01-05,15099
1641513600000,2022-01-07,15135
1641600000000,2022-01-08,15084
1641686400000,2022-01-09,15152
1641081600000,2022-01-02,15165
1641254400000,2022-01-04,15276
1641340800000,2022-01-05,15153
1641513600000,2022-01-07,15183
1641600000000,2022-01-08,15114
1641686400000,2022-01-09,15184
1641081600000,2022-01-02,15184
1641254400000,2022-01-04,15298
1641340800000,2022-01-05,15248
1641513600000,2022-01-07,15211
1641600000000,2022-01-08,15146
1641686400000,2022-01-09,15165
1641081600000,2022-01-02,15140
1641254400000,2022-01-04,15269
1641340800000,2022-01-05,15243
1641513600000,2022-01-07,15206
1641600000000,2022-01-08,15136
1641686400000,2022-01-09,15135
1641081600000,2022-01-02,15063
1641254400000,2022-01-04,15214
1641340800000,2022-01-05,15239
1641513600000,2022-01-07,15163
1641600000000,2022-01-08,15131
1641686400000,2022-01-09,15097
1641081600000,2022-01-02,14995
1641254400000,2022-01-04,15224
1641340800000,2022-01-05,15186
1641513600000,2022-01-07,15167
1641600000000,2022-01-08,15071
1641686400000,2022-01-09,15097
1641081600000,2022-01-02,14880
1641254400000,2022-01-04,15049
1641340800000,2022-01-05,14993
1641513600000,2022-01-07,15005
1641600000000,2022-01-08,15050
1641081600000,2022-01-02,14810
1641254400000,2022-01-04,14934
1641340800000,2022-01-05,14992
1641513600000,2022-01-07,14962
1641600000000,2022-01-08,14939
1641081600000,2022-01-02,14719
1641254400000,2022-01-04,14880
1641340800000,2022-01-05,14973
1641513600000,2022-01-07,14919
1641600000000,2022-01-08,14928
1641081600000,2022-01-02,14640
1641254400000,2022-01-04,14844
1641340800000,2022-01-05,14909
1641513600000,2022-01-07,14892
1641600000000,2022-01-08,14895
1641081600000,2022-01-02,14633
1641254400000,2022-01-04,14828
1641340800000,2022-01-05,14882
1641513600000,2022-01-07,14859
1641600000000,2022-01-08,14859
1641081600000,2022-01-02,14649
1641254400000,2022-01-04,14829
1641340800000,2022-01-05,14860
1641513600000,2022-01-07,14838
1641600000000,2022-01-08,14853
1641081600000,2022-01-02,14677
1641254400000,2022-01-04,14844
1641340800000,2022-01-05,14820
1641513600000,2022-01-07,14816
1641600000000,2022-01-08,14896
1641081600000,2022-01-02,14721
1641254400000,2022-01-04,14866
1641340800000,2022-01-05,14839
1641513600000,2022-01-07,14861
1641600000000,2022-01-08,14895
1641081600000,2022-01-02,14823
1641254400000,2022-01-04,14909
1641340800000,2022-01-05,14936
1641513600000,2022-01-07,14856
1641600000000,2022-01-08,14944
1641081600000,2022-01-02,14839
1641254400000,2022-01-04,14956
1641340800000,2022-01-05,14933
1641513600000,2022-01-07,14856
1641600000000,2022-01-08,14950
1641686400000,2022-01-09,15020
1641081600000,2022-01-02,14845
1641254400000,2022-01-04,14953
1641340800000,2022-01-05,14925
1641513600000,2022-01-07,14951
1641600000000,2022-01-08,14962
1641686400000,2022-01-09,15011
1641254400000,2022-01-04,14979
1641340800000,2022-01-05,14924
1641513600000,2022-01-07,14951
1641600000000,2022-01-08,14970
1641686400000,2022-01-09,15027
1641254400000,2022-01-04,15001
1641340800000,2022-01-05,14934
1641513600000,2022-01-07,14950
1641600000000,2022-01-08,14976
1641686400000,2022-01-09,15038
1641254400000,2022-01-04,14996
1641340800000,2022-01-05,14999
1641513600000,2022-01-07,15018
1641600000000,2022-01-08,14988
1641686400000,2022-01-09,15027
1641254400000,2022-01-04,15002
1641340800000,2022-01-05,15027
1641513600000,2022-01-07,15011
1641600000000,2022-01-08,14990
1641686400000,2022-01-09,15029
1641081600000,2022-01-02,14668
1641254400000,2022-01-04,15037
1641340800000,2022-01-05,15029
1641513600000,2022-01-07,15014
1641600000000,2022-01-08,15032
1641686400000,2022-01-09,15057
1641081600000,2022-01-02,14668
1641254400000,2022-01-04,15067
1641340800000,2022-01-05,15029
1641513600000,2022-01-07,15053
1641600000000,2022-01-08,15027
1641686400000,2022-01-09,15091
1641081600000,2022-01-02,14935
1641254400000,2022-01-04,15107
1641340800000,2022-01-05,15025
1641513600000,2022-01-07,15043
1641600000000,2022-01-08,15023
1641686400000,2022-01-09,15110
1641081600000,2022-01-02,15102
1641254400000,2022-01-04,15250
1641340800000,2022-01-05,15121
1641513600000,2022-01-07,15180
1641600000000,2022-01-08,15162
1641686400000,2022-01-09,15214
1641081600000,2022-01-02,15154
1641254400000,2022-01-04,15276
1641340800000,2022-01-05,15126
1641513600000,2022-01-07,15198
1641600000000,2022-01-08,15163
1641686400000,2022-01-09,15218
1641081600000,2022-01-02,15171
1641254400000,2022-01-04,15281
1641340800000,2022-01-05,15204
1641513600000,2022-01-07,15270
1641600000000,2022-01-08,15164
1641081600000,2022-01-02,15175
1641254400000,2022-01-04,15278
1641340800000,2022-01-05,15238
1641513600000,2022-01-07,15270
1641600000000,2022-01-08,15125
1641081600000,2022-01-02,15074
1641254400000,2022-01-04,15237
1641340800000,2022-01-05,15238
1641513600000,2022-01-07,15200
1641600000000,2022-01-08,15118
1641081600000,2022-01-02,15028
1641254400000,2022-01-04,15236
1641340800000,2022-01-05,15236
1641513600000,2022-01-07,15149
1641600000000,2022-01-08,15100
1641081600000,2022-01-02,14829
1641254400000,2022-01-04,15162
1641340800000,2022-01-05,15054
1641513600000,2022-01-07,15070
1641600000000,2022-01-08,14989
1641081600000,2022-01-02,14740
1641254400000,2022-01-04,14973
1641340800000,2022-01-05,14963
1641513600000,2022-01-07,14940
1641600000000,2022-01-08,14978
1641081600000,2022-01-02,14677
1641254400000,2022-01-04,14861
1641340800000,2022-01-05,14943
1641513600000,2022-01-07,14915
1641600000000,2022-01-08,14935
1641081600000,2022-01-02,14617
1641254400000,2022-01-04,14818
1641340800000,2022-01-05,14913
1641513600000,2022-01-07,14775
1641600000000,2022-01-08,14847
1641081600000,2022-01-02,14575
1641254400000,2022-01-04,14765
1641340800000,2022-01-05,14781
1641513600000,2022-01-07,14758
1641600000000,2022-01-08,14847
1641081600000,2022-01-02,14581
1641254400000,2022-01-04,14756
1641340800000,2022-01-05,14731
1641513600000,2022-01-07,14769
1641600000000,2022-01-08,14824
1641081600000,2022-01-02,14608
1641254400000,2022-01-04,14773
1641340800000,2022-01-05,14709
1641513600000,2022-01-07,14784
1641600000000,2022-01-08,14813
1641081600000,2022-01-02,14648
1641254400000,2022-01-04,14827
1641340800000,2022-01-05,14696
1641513600000,2022-01-07,14784
1641600000000,2022-01-08,14843
1641081600000,2022-01-02,14700
1641254400000,2022-01-04,14830
1641340800000,2022-01-05,14703
1641513600000,2022-01-07,14808
1641600000000,2022-01-08,14887
1641254400000,2022-01-04,14854
1641340800000,2022-01-05,14855
1641513600000,2022-01-07,14845
1641600000000,2022-01-08,14895
1641254400000,2022-01-04,14897
1641340800000,2022-01-05,14920
1641513600000,2022-01-07,14839
1641600000000,2022-01-08,14937
1641254400000,2022-01-04,14919
1641340800000,2022-01-05,14909
1641513600000,2022-01-07,14869
1641600000000,2022-01-08,14932
1641686400000,2022-01-09,14957
1641254400000,2022-01-04,14931
1641340800000,2022-01-05,14897
1641513600000,2022-01-07,14917
1641600000000,2022-01-08,14975
1641686400000,2022-01-09,14957
1641254400000,2022-01-04,14955
1641340800000,2022-01-05,14874
1641513600000,2022-01-07,14912
1641600000000,2022-01-08,14976
1641686400000,2022-01-09,15018
1641254400000,2022-01-04,14984
1641340800000,2022-01-05,15011
1641513600000,2022-01-07,14979
1641600000000,2022-01-08,14966
1641686400000,2022-01-09,15008
1641254400000,2022-01-04,14992
1641340800000,2022-01-05,15013
1641513600000,2022-01-07,14980
1641600000000,2022-01-08,14979
1641686400000,2022-01-09,15044
1641254400000,2022-01-04,15036
1641340800000,2022-01-05,15008
1641513600000,2022-01-07,14991
1641600000000,2022-01-08,14997
1641686400000,2022-01-09,15068
1641254400000,2022-01-04,15052
1641340800000,2022-01-05,15007
1641513600000,2022-01-07,15020
1641600000000,2022-01-08,14997
1641686400000,2022-01-09,15084
1641254400000,2022-01-04,15112
1641340800000,2022-01-05,15002
1641513600000,2022-01-07,15024
1641686400000,2022-01-09,15088
1641081600000,2022-01-02,15065
1641254400000,2022-01-04,15199
1641340800000,2022-01-05,15132
1641513600000,2022-01-07,15183
1641686400000,2022-01-09,15205
1641081600000,2022-01-02,15147
1641254400000,2022-01-04,15216
1641340800000,2022-01-05,15130
1641513600000,2022-01-07,15181
1641600000000,2022-01-08,15168
1641686400000,2022-01-09,15199
1641081600000,2022-01-02,15138
1641254400000,2022-01-04,15254
1641340800000,2022-01-05,15141
1641513600000,2022-01-07,15214
1641600000000,2022-01-08,15168
1641686400000,2022-01-09,15195
1641081600000,2022-01-02,15116
1641254400000,2022-01-04,15263
1641340800000,2022-01-05,15200
1641513600000,2022-01-07,15238
1641600000000,2022-01-08,15147
1641081600000,2022-01-02,15068
1641254400000,2022-01-04,15236
1641340800000,2022-01-05,15192
1641513600000,2022-01-07,15216
1641600000000,2022-01-08,15101
1641081600000,2022-01-02,15033
1641254400000,2022-01-04,15158
1641340800000,2022-01-05,15170
1641513600000,2022-01-07,15050
1641600000000,2022-01-08,15101
1641081600000,2022-01-02,14657
1641254400000,2022-01-04,15081
1641340800000,2022-01-05,15100
1641513600000,2022-01-07,15050
1641600000000,2022-01-08,15034
1641081600000,2022-01-02,14690
1641254400000,2022-01-04,14928
1641340800000,2022-01-05,14866
1641513600000,2022-01-07,14917
1641600000000,2022-01-08,14943
1641081600000,2022-01-02,14686
1641254400000,2022-01-04,14811
1641340800000,2022-01-05,14842
1641513600000,2022-01-07,14883
1641600000000,2022-01-08,14931
1641081600000,2022-01-02,14679
1641254400000,2022-01-04,14745
1641340800000,2022-01-05,14839
1641513600000,2022-01-07,14802
1641600000000,2022-01-08,14851
1641254400000,2022-01-04,14677
1641340800000,2022-01-05,14701
1641513600000,2022-01-07,14706
1641600000000,2022-01-08,14755
1641254400000,2022-01-04,14685
1641340800000,2022-01-05,14690
1641513600000,2022-01-07,14698
1641600000000,2022-01-08,14795
1641254400000,2022-01-04,14705
