date,precipitation
2008-01-01,364.82019569760286
2008-01-02,15.291323207673576
2008-01-03,4.5167046813737795
2008-01-04,0.06941662941660201
2008-01-05,0.34917804173060835
2008-01-06,85.43845099494571
2008-01-07,8.301311305591039
2008-01-08,11.79051771618071
2008-01-09,77.94744169144404
2008-01-10,91.26021612258184
2008-01-11,923.421826317197
2008-01-12,232.39868127732058
2008-01-13,87.65810634976341
2008-01-14,138.14453756241574
2008-01-15,11.325559167634875
2008-01-16,58.73236306508383
2008-01-17,93.77395648048041
2008-01-18,197.45201792035786
2008-01-19,302.6802660624187
2008-01-20,431.86960111345576
2008-01-21,162.54127738589332
2008-01-22,33.04173542204357
2008-01-23,6.189284608477638
2008-01-24,48.64376676650275
2008-01-25,13.26675457613809
2008-01-26,117.02014982132685
2008-01-27,30.473176036562243
2008-01-28,3.730786561611153
2008-01-29,0.7847411121640888
2008-01-30,6.980072609015875
2008-01-31,14.703855054719108
2008-02-01,35.88061850411552
2008-02-02,47.84715000788371
2008-02-03,31.811878113519587
2008-02-04,9.923398704755874
2008-02-05,7.30254356066386
2008-02-06,5.368149846792221
2008-02-07,33.973921526046034
2008-02-08,136.99702390034997
2008-02-09,37.57975196838379
2008-02-10,1.1964974360806604
2008-02-11,0.3248119552930197
2008-02-12,13.509115403606781
2008-02-13,93.43520827520463
2008-02-14,269.1405319940477
2008-02-15,75.12684812999909
2008-02-16,310.64526694161555
2008-02-17,744.6581221080963
2008-02-18,705.0092849731445
2008-02-19,515.7387121291389
2008-02-20,653.6421396164669
2008-02-21,1177.9572797502792
2008-02-22,36.82313558033535
2008-02-23,152.8992196037656
2008-02-24,290.7486081804548
2008-02-25,327.5165932064965
2008-02-26,105.05691846211752
2008-02-27,496.9583769298736
2008-02-28,278.11420277186807
2008-02-29,98.74037034170969
2008-03-01,21.841971703938082
2008-03-02,20.655083281653273
2008-03-03,43.93418748038156
2008-03-04,69.80020745595297
2008-03-05,10.764344922133857
2008-03-06,28.922473510106414
2008-03-07,123.96750577290854
2008-03-08,292.28382637387233
2008-03-09,238.1306693667458
2008-03-10,43.6955909729004
2008-03-11,3.9503480046987534
2008-03-12,133.96047292436873
2008-03-13,109.75000576745897
2008-03-14,37.383372420356395
2008-03-15,172.7755735488165
2008-03-16,111.47415120261057
2008-03-17,41.461843490600586
2008-03-18,79.50898599624635
2008-03-19,3.3464752265385225
2008-03-20,25.604835953031273
2008-03-21,111.97573402949743
2008-03-22,2.5381011792591646
2008-03-23,0.8292944580316546
2008-03-24,0.02883640996047429
2008-03-25,0.44090894006547476
2008-03-26,0.0
2008-03-27,2.771618261223748
2008-03-28,0.7945684577737538
2008-03-29,0.0
2008-03-30,0.0
2008-03-31,2.637704647722699
2008-04-01,24.057918639410115
2008-04-02,142.13888259161087
2008-04-03,386.046361287435
2008-04-04,188.39598619370236
2008-04-05,34.041099457513724
2008-04-06,3.8625934407824567
2008-04-07,10.050117308185214
2008-04-08,3.3293960924659465
2008-04-09,0.0779140591621399
2008-04-10,8.002783199151358
2008-04-11,17.430702368418377
2008-04-12,59.01298677353634
2008-04-13,330.9657122294108
2008-04-14,251.40253266834083
2008-04-15,13.095549963769463
2008-04-16,7.4246298755918225
2008-04-17,104.44733111063641
2008-04-18,17.981461229778475
2008-04-19,315.6909388587589
2008-04-20,26.393159962835774
2008-04-21,3.742489163364683
2008-04-22,0.5118869230860756
2008-04-23,14.832105511710758
2008-04-24,104.30914742606028
2008-04-25,175.68344924563456
2008-04-26,167.5400350661505
2008-04-27,106.093164625622
2008-04-28,48.275734288351885
2008-04-29,48.22614047640846
2008-04-30,2.3926444401343665
2008-05-01,10.817978620529177
2008-05-02,18.815877596537273
2008-05-03,24.31962599073138
2008-05-04,13.887263482525237
2008-05-05,215.39012918018165
2008-05-06,7.249376033033644
2008-05-07,2.312557322283586
2008-05-08,236.92827742440366
2008-05-09,261.7414773305257
2008-05-10,203.1429793039958
2008-05-11,47.6704189890907
2008-05-12,97.28119600386849
2008-05-13,743.9759881155833
2008-05-14,283.76144036792573
2008-05-15,2.377981285254161
2008-05-16,32.484698068527955
2008-05-17,24.00423600560143
2008-05-18,12.898035832813811
2008-05-19,9.420343308221728
2008-05-20,305.580491020566
2008-05-21,12.890634951137363
2008-05-22,13.211262197721574
2008-05-23,41.90771167618888
2008-05-24,573.3899158296131
2008-05-25,25.257790599550525
2008-05-26,157.87841433570503
2008-05-27,42.24817786897932
2008-05-28,2.9732938153403152
2008-05-29,4.463292161623638
2008-05-30,10.232644444420227
2008-05-31,41.87180550893148
2008-06-01,35.879972208113905
2008-06-02,72.73875663394021
2008-06-03,8.459573921703159
2008-06-04,86.80065064203173
2008-06-05,15.396271637507848
2008-06-06,2.9271447786263063
2008-06-07,24.447911410104663
2008-06-08,31.231343223935088
2008-06-09,23.227029085159305
2008-06-10,12.018874025061018
2008-06-11,0.2036976643971035
2008-06-12,88.94178177061536
2008-06-13,7.4368137802396515
2008-06-14,2.2626224131811234
2008-06-15,8.537678122520449
2008-06-16,34.570629415057965
2008-06-17,17.601580863907227
2008-06-18,22.11519914581663
2008-06-19,146.68228335607623
2008-06-20,660.7815907796225
2008-06-21,199.73773334139872
2008-06-22,30.220530725660783
2008-06-23,1.9787303379603798
2008-06-24,8.254160856562002
2008-06-25,13.373796077001664
2008-06-26,218.17580214000884
2008-06-27,48.46148638498216
2008-06-28,226.98015630812873
2008-06-29,21.961104495184763
2008-06-30,32.506968634469175
2008-07-01,52.43255206516811
2008-07-02,43.30185740334648
2008-07-03,150.24315225510372
2008-07-04,31.41282335917155
2008-07-05,24.433982542582925
2008-07-06,70.95444506690617
2008-07-07,13.794668589319505
2008-07-08,35.600303967793785
2008-07-09,0.0
2008-07-10,100.2443287713187
2008-07-11,0.0
2008-07-12,2.994378725687663
2008-07-13,3.0487730801105504
2008-07-14,64.06386704671951
2008-07-15,58.45643699736823
2008-07-16,129.03133573986236
2008-07-17,25.899235952468146
2008-07-18,22.409221053123474
2008-07-19,9.025923995744616
2008-07-20,78.38489686875117
2008-07-21,81.72720686594647
2008-07-22,57.56254781995502
2008-07-23,33.58721635455178
2008-07-24,173.86125555492586
2008-07-25,68.11091784068519
2008-07-26,42.41408863521759
2008-07-27,164.36726520175029
2008-07-28,9.761975482815789
2008-07-29,10.776280658585685
2008-07-30,233.99568394252236
2008-07-31,188.9842238653274
2008-08-01,72.36476117088682
2008-08-02,248.17110370454336
2008-08-03,90.48243860971361
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,2.8810106515884404
2008-08-07,23.979598459743322
2008-08-08,5.690665379876184
2008-08-09,0.0
2008-08-10,4.366888091677711
2008-08-11,37.22342093785604
2008-08-12,253.11074574788415
2008-08-13,437.448040735154
2008-08-14,138.9796417781285
2008-08-15,161.77200271969755
2008-08-16,29.175995168231786
2008-08-17,2.65132648462341
2008-08-18,123.71813574291414
2008-08-19,39.181214304197404
2008-08-20,0.0
2008-08-21,55.58517056987399
2008-08-22,18.344035001028153
2008-08-23,60.84366802942186
2008-08-24,160.55760964893162
2008-08-25,1.9220982963840167
2008-08-26,239.02913329714826
2008-08-27,22.939088174274993
2008-08-28,1.47740855387279
2008-08-29,26.280820287409288
2008-08-30,29.616532711755664
2008-08-31,7.971852346545174
2008-09-01,28.314873468308228
2008-09-02,13.900008122126264
2008-09-03,30.498743568147933
2008-09-04,66.88453472228278
2008-09-05,192.10232462201802
2008-09-06,181.18478402637302
2008-09-07,27.289226248150783
2008-09-08,101.83959098089312
2008-09-09,76.69499404089792
2008-09-10,17.670133885883153
2008-09-11,6.461330082444919
2008-09-12,43.381014710380924
2008-09-13,36.01542420614334
2008-09-14,0.0
2008-09-15,6.441986861683074
2008-09-16,6.47367651121957
2008-09-17,78.30876277741932
2008-09-18,62.95760860897247
2008-09-19,13.649560116586231
2008-09-20,277.7742905389695
2008-09-21,174.9445996965681
2008-09-22,40.33121165775118
2008-09-23,65.71021438780286
2008-09-24,105.60174315316338
2008-09-25,60.338883717854834
2008-09-26,23.09793319020953
2008-09-27,2.878284315268199
2008-09-28,0.0
2008-09-29,31.442296890985403
2008-09-30,642.6899962652299
2008-10-01,9.87101647257805
2008-10-02,1.8746076566832408
2008-10-03,9.538789607229686
2008-10-04,66.59879498254685
2008-10-05,28.353083655947735
2008-10-06,90.55453400384815
2008-10-07,40.239891642615916
2008-10-08,146.25311152140304
2008-10-09,106.51249667576381
2008-10-10,38.5521865004585
2008-10-11,2.857946815944854
2008-10-12,63.63529820669265
2008-10-13,23.389793611708143
2008-10-14,30.238026573544463
2008-10-15,2.03475296497345
2008-10-16,54.30302801586333
2008-10-17,25.889007114228747
2008-10-18,11.541076103846235
2008-10-19,52.8770430201576
2008-10-20,6.511490423054924
2008-10-21,108.51373499915715
2008-10-22,35.12616686593919
2008-10-23,89.02355979737783
2008-10-24,65.75017066228959
2008-10-25,69.05549916766941
2008-10-26,39.641047909146266
2008-10-27,87.73823361169725
2008-10-28,113.80935705275765
2008-10-29,119.7147062392462
2008-10-30,123.1081263224284
2008-10-31,89.61644186292376
2008-11-01,106.12120292300271
2008-11-02,211.07648713248116
2008-11-03,64.33728899274554
2008-11-04,89.74493267422632
2008-11-05,226.64046995980402
2008-11-06,75.11021700359527
2008-11-07,123.90337439945768
2008-11-08,65.60437942686536
2008-11-09,40.33144419533867
2008-11-10,2.5468320463384906
2008-11-11,119.17675072806225
2008-11-12,32.76090873990741
2008-11-13,142.95413244338263
2008-11-14,147.10593641371955
2008-11-15,32.96700416292463
2008-11-16,10.091143988427664
2008-11-17,7.191609839598339
2008-11-18,1.2129726409912112
2008-11-19,158.84681837899348
2008-11-20,70.80072089603969
2008-11-21,174.94927724202478
2008-11-22,89.37046300797236
2008-11-23,6.072557845285961
2008-11-24,20.678200801213585
2008-11-25,152.4568898337228
2008-11-26,51.994258994147906
2008-11-27,85.65419442313059
2008-11-28,43.22070380619594
2008-11-29,52.80065241314117
2008-11-30,11.022720928170854
2008-12-01,11.399970080171315
2008-12-02,83.79075350080218
2008-12-03,168.78072239103773
2008-12-04,126.68549437749955
2008-12-05,409.3530051821754
2008-12-06,838.9679470970518
2008-12-07,657.7148390270415
2008-12-08,257.2844003949847
2008-12-09,2.8308102460134603
2008-12-10,43.52739615667434
2008-12-11,125.36082631065734
2008-12-12,34.83867831457229
2008-12-13,0.2435692917732966
2008-12-14,8.144939074913662
2008-12-15,8.469639299171313
2008-12-16,0.3954993230955942
2008-12-17,0.301228716259911
2008-12-18,11.439676063401361
2008-12-19,89.13242630731493
2008-12-20,65.1860707146781
2008-12-21,71.0723649433681
2008-12-22,95.02847689674017
2008-12-23,207.49344571431482
2008-12-24,177.48255865914484
2008-12-25,233.63141250610354
2008-12-26,406.17868187313996
2008-12-27,298.5183657691593
2008-12-28,558.0359173729307
2008-12-29,19.48012591543652
2008-12-30,540.1289970761255
2008-12-31,250.42824790591288
2009-01-01,173.0381642296201
2009-01-02,24.17327425593422
2009-01-03,54.570471184594304
2009-01-04,148.7190985906692
2009-01-05,14.618177499089924
2009-01-06,394.7471575055804
2009-01-07,141.33887617928642
2009-01-08,60.87271020525979
2009-01-09,320.1278121584938
2009-01-10,54.85823501859394
2009-01-11,7.618524634412358
2009-01-12,9.307816326618195
2009-01-13,20.769811573482695
2009-01-14,14.300168395042423
2009-01-15,0.35951616082872667
2009-01-16,10.959766904513044
2009-01-17,67.98027633485341
2009-01-18,229.29390135265538
2009-01-19,250.2405336470831
2009-01-20,275.22857684180855
2009-01-21,71.19209319069273
2009-01-22,0.8920903461320061
2009-01-23,7.6049392251741335
2009-01-24,443.7821867806572
2009-01-25,79.78928625015986
2009-01-26,249.4057054065523
2009-01-27,0.3751551537286668
2009-01-28,29.280061437970115
2009-01-29,53.19368848346529
2009-01-30,14.53840789908455
2009-01-31,135.67199398222428
2009-02-01,48.35391410191854
2009-02-02,0.19255724833125162
2009-02-03,0.0
2009-02-04,150.4960593268985
2009-02-05,121.1096903483073
2009-02-06,756.9328286307199
2009-02-07,100.40997618720647
2009-02-08,244.4620012555804
2009-02-09,268.4309256417411
2009-02-10,21.622590235301434
2009-02-11,1.2149849583705268
2009-02-12,0.0
2009-02-13,127.56009283519928
2009-02-14,176.26757866995678
2009-02-15,29.145666792279204
2009-02-16,0.10525700875691006
2009-02-17,41.6739689509074
2009-02-18,243.7086247035436
2009-02-19,5.424336622158687
2009-02-20,26.05077325730097
2009-02-21,32.55670561109271
2009-02-22,79.01618321736655
2009-02-23,18.600971988269265
2009-02-24,172.0641086215065
2009-02-25,40.92169947851273
2009-02-26,45.9924286660694
2009-02-27,14.158730103856042
2009-02-28,53.393714314415355
2009-03-01,179.14241000584198
2009-03-02,334.8744821094332
2009-03-03,57.67150263559251
2009-03-04,4.50690500793003
2009-03-05,8.997097611427309
2009-03-06,6.923036569640751
2009-03-07,15.253164314088371
2009-03-08,5.264544197491238
2009-03-09,0.06420220576581502
2009-03-10,8.653529652527402
2009-03-11,74.42846927188693
2009-03-12,18.224373000008722
2009-03-13,46.65369583311535
2009-03-14,83.99555955614363
2009-03-15,68.43568411327543
2009-03-16,100.26152401878721
2009-03-17,48.388786293211446
2009-03-18,0.0
2009-03-19,0.0
2009-03-20,0.0
2009-03-21,0.0
2009-03-22,0.0
2009-03-23,0.0
2009-03-24,0.0
2009-03-25,0.11906073774610249
2009-03-26,0.22392367837684501
2009-03-27,11.52917207990374
2009-03-28,0.6994808741978238
2009-03-29,20.919609149297084
2009-03-30,143.9696956816174
2009-03-31,233.25774020240422
2009-04-01,126.38232921418691
2009-04-02,251.29886245727545
2009-04-03,416.06431561424625
2009-04-04,81.09977808452788
2009-04-05,44.23516253062658
2009-04-06,48.873154810496736
2009-04-07,95.43234498160228
2009-04-08,1.5980301868347895
2009-04-09,2.0783588268927167
2009-04-10,5.434036325840724
2009-04-11,0.0
2009-04-12,18.90994614078885
2009-04-13,0.8053104877471926
2009-04-14,0.0
2009-04-15,0.0
2009-04-16,36.232603141239714
2009-04-17,37.026486850920186
2009-04-18,178.835080464681
2009-04-19,6.325642500250113
2009-04-20,67.83144303730556
2009-04-21,686.2543126060849
2009-04-22,99.94878918784006
2009-04-23,8.864578911236356
2009-04-24,9.135608687287286
2009-04-25,195.56743821643653
2009-04-26,87.95231576192947
2009-04-27,193.19902192978634
2009-04-28,146.56820124671574
2009-04-29,305.95202309744707
2009-04-30,566.6939108712334
2009-05-01,1232.7345624651227
2009-05-02,730.8070529756093
2009-05-03,23.491879099891303
2009-05-04,9.106572911852883
2009-05-05,109.69043981461299
2009-05-06,0.26918708000864305
2009-05-07,115.17220056624642
2009-05-08,295.382354645502
2009-05-09,27.28457884561448
2009-05-10,89.48385436194285
2009-05-11,0.37789403682663336
2009-05-12,21.164664109547935
2009-05-13,58.9847863288153
2009-05-14,76.0441114788964
2009-05-15,8.997884500594369
2009-05-16,108.01119354793006
2009-05-17,14.751432878630503
2009-05-18,246.98921975635352
2009-05-19,21.486429532368984
2009-05-20,3.4335812557311285
2009-05-21,43.42127537727356
2009-05-22,24.10145399116335
2009-05-23,1.6036166566468424
2009-05-24,0.8406375816890173
2009-05-25,3.3434094105448042
2009-05-26,25.160177049182714
2009-05-27,13.826053185122356
2009-05-28,132.2469655445644
2009-05-29,159.31013316199895
2009-05-30,200.6109095073882
2009-05-31,19.59063842750731
2009-06-01,93.13093076433455
2009-06-02,97.13625555946716
2009-06-03,33.453546989531745
2009-06-04,0.4893103327069964
2009-06-05,1.0241686957223077
2009-06-06,108.72987597329276
2009-06-07,69.47995789845785
2009-06-08,12.842955265726362
2009-06-09,5.810906916324582
2009-06-10,79.44744509742375
