date,precipitation
2008-01-01,0.0
2008-01-02,0.0
2008-01-03,0.0
2008-01-04,0.0
2008-01-05,0.0
2008-01-06,0.0
2008-01-07,1.1748951437661972
2008-01-08,0.0
2008-01-09,0.0
2008-01-10,0.0
2008-01-11,1.0806561511197534
2008-01-12,68.03691987511066
2008-01-13,67.97424774718799
2008-01-14,0.0
2008-01-15,0.10814577040912435
2008-01-16,0.0
2008-01-17,0.06036289604447728
2008-01-18,0.0
2008-01-19,1.6346910325743311
2008-01-20,1.7848727956092614
2008-01-21,0.1184571149537889
2008-01-22,96.60926280947898
2008-01-23,0.0
2008-01-24,0.0
2008-01-25,0.0
2008-01-26,0.0
2008-01-27,3.1605084062480238
2008-01-28,0.0
2008-01-29,0.0
2008-01-30,0.0
2008-01-31,0.0
2008-02-01,0.0
2008-02-02,0.0
2008-02-03,0.968092108801972
2008-02-04,0.0
2008-02-05,0.0
2008-02-06,35.71772104201556
2008-02-07,0.0
2008-02-08,0.3838179737543888
2008-02-09,0.0
2008-02-10,0.0
2008-02-11,0.0
2008-02-12,0.0
2008-02-13,0.0
2008-02-14,0.0
2008-02-15,0.0
2008-02-16,0.0
2008-02-17,0.0
2008-02-18,0.0
2008-02-19,0.0
2008-02-20,0.9859954916315969
2008-02-21,1.5219665204020711
2008-02-22,0.0
2008-02-23,0.956857297060301
2008-02-24,1.1341782902642117
2008-02-25,5.413406288881095
2008-02-26,58.91341702029001
2008-02-27,92.04722197278795
2008-02-28,5.1332163845034815
2008-02-29,0.2740239342339605
2008-03-01,0.15732441188620144
2008-03-02,0.8943314861050612
2008-03-03,144.40925482880297
2008-03-04,0.0
2008-03-05,0.0
2008-03-06,0.0
2008-03-07,0.0
2008-03-08,0.0
2008-03-09,0.0
2008-03-10,21.70142239632366
2008-03-11,0.07883490161072436
2008-03-12,0.0
2008-03-13,0.0
2008-03-14,0.0
2008-03-15,0.0
2008-03-16,0.0
2008-03-17,0.0
2008-03-18,0.0
2008-03-19,0.263411991887813
2008-03-20,0.0
2008-03-21,0.0
2008-03-22,1.3944449647725055
2008-03-23,15.415039590794406
2008-03-24,0.0
2008-03-25,0.0
2008-03-26,0.0
2008-03-27,2.538744652871605
2008-03-28,0.0
2008-03-29,15.514274576585066
2008-03-30,17.509457104497674
2008-03-31,51.449114195734474
2008-04-01,7.714609869950109
2008-04-02,0.0
2008-04-03,0.0
2008-04-04,0.0
2008-04-05,0.0
2008-04-06,0.0
2008-04-07,0.0
2008-04-08,0.0
2008-04-09,0.04163733253376089
2008-04-10,0.033414867713297006
2008-04-11,1.8299459030302307
2008-04-12,0.0
2008-04-13,0.8099517119016578
2008-04-14,7.292116614554425
2008-04-15,1.0720658002139851
2008-04-16,0.0
2008-04-17,36.87742660714567
2008-04-18,0.0
2008-04-19,0.0
2008-04-20,0.0
2008-04-21,1.4726608700031856
2008-04-22,0.5159752536163055
2008-04-23,22.3097921258254
2008-04-24,35.38568088476606
2008-04-25,11.828459623048632
2008-04-26,16.774617034754304
2008-04-27,40.77479184788766
2008-04-28,68.07742605964056
2008-04-29,23.808056083514533
2008-04-30,33.193662670876485
2008-05-01,2.554615857789842
2008-05-02,82.91520696063694
2008-05-03,166.2804149929568
