date,precipitation
2008-01-01,166.37231993241747
2008-01-02,17.107469662753022
2008-01-03,10.419721482016827
2008-01-04,0.04067342606457798
2008-01-05,2.1882237813689493
2008-01-06,64.35700132196601
2008-01-07,9.25717670700767
2008-01-08,12.338631482557817
2008-01-09,0.06064319068735297
2008-01-10,17.631372060559016
2008-01-11,89.48457235856492
2008-01-12,568.068993030895
2008-01-13,590.1654113769532
2008-01-14,318.69072459827777
2008-01-15,17.66399003809149
2008-01-16,62.82279982133346
2008-01-17,42.071103356101304
2008-01-18,112.26475691361864
2008-01-19,108.76919084028766
2008-01-20,127.98171508095486
2008-01-21,254.05659138072625
2008-01-22,5.554421791163358
2008-01-23,3.7530287720940336
2008-01-24,50.13857539783826
2008-01-25,11.056704295765272
2008-01-26,17.025370797243987
2008-01-27,3.442129226164385
2008-01-28,0.0
2008-01-29,0.0
2008-01-30,1.4455156797712503
2008-01-31,0.9203269665891476
2008-02-01,0.4351641969247298
2008-02-02,72.95950033014473
2008-02-03,84.67538361982866
2008-02-04,1.0220663634213536
2008-02-05,0.0
2008-02-06,0.0
2008-02-07,21.92403714440086
2008-02-08,21.75912490324541
2008-02-09,20.363536982102833
2008-02-10,0.7170657721432774
2008-02-11,0.0
2008-02-12,0.0
2008-02-13,5.718803362412888
2008-02-14,97.35583579323509
2008-02-15,34.692697160894234
2008-02-16,47.05135584744541
2008-02-17,81.87210228659892
2008-02-18,141.81205687089403
2008-02-19,146.99298095703128
2008-02-20,148.6768069874157
2008-02-21,120.11345311945138
2008-02-22,25.052657144719905
2008-02-23,90.90825042724613
2008-02-24,135.74857677112928
2008-02-25,77.18660642450509
2008-02-26,27.818869417363956
2008-02-27,273.686891451749
2008-02-28,76.96763850125402
2008-02-29,33.05432373393666
2008-03-01,5.328078783642164
2008-03-02,6.705322326313366
2008-03-03,28.328763549978092
2008-03-04,1.2996503201397984
2008-03-05,0.0
2008-03-06,11.78601060455496
2008-03-07,25.218387627601626
2008-03-08,28.484073118730034
2008-03-09,42.169416653026246
2008-03-10,58.966172617132024
2008-03-11,0.0
2008-03-12,7.304131520878186
2008-03-13,1.2511760944669899
2008-03-14,0.14500729387456723
2008-03-15,183.30696216930045
2008-03-16,12.946416135267782
2008-03-17,1.4538344881751322
2008-03-18,0.7047227718613366
2008-03-19,0.0139463485641913
2008-03-20,0.23532223701477054
2008-03-21,52.48812408447267
2008-03-22,0.02141507132486864
2008-03-23,34.85111726630819
2008-03-24,0.8724525909532201
2008-03-25,3.9956418470902895
2008-03-26,0.028874293511564085
2008-03-27,10.882669507373466
2008-03-28,3.9095582095059487
2008-03-29,0.9987139252099128
2008-03-30,0.0
2008-03-31,27.598487273129553
2008-04-01,0.23498448458584878
2008-04-02,20.663941088589755
2008-04-03,94.35509314103562
2008-04-04,1.1267029461535543
2008-04-05,1.1866800048134545
2008-04-06,0.30514102767814294
2008-04-07,0.5430558914488014
2008-04-08,0.0
2008-04-09,0.0
2008-04-10,2.5120517091317613
2008-04-11,1.2939760072664783
2008-04-12,5.8997694753787755
2008-04-13,99.76919125643646
2008-04-14,408.0761088978162
2008-04-15,43.14177944876932
2008-04-16,3.8777014027942323
2008-04-17,0.8405922884290871
2008-04-18,0.22995013757185506
2008-04-19,2.949880805882541
2008-04-20,0.21129985289140185
2008-04-21,1.9286112617362634
2008-04-22,0.0
2008-04-23,36.67484177676115
2008-04-24,60.72456328652124
2008-04-25,73.55145274075596
2008-04-26,416.14751670143824
2008-04-27,224.91349626020957
2008-04-28,64.91355701793324
2008-04-29,18.704972483895045
2008-04-30,176.58266559189016
2008-05-01,0.6511783101341942
2008-05-02,27.58964600996538
2008-05-03,34.15113771611995
2008-05-04,131.05634772560816
2008-05-05,6.796908083829014
2008-05-06,82.00486901023173
2008-05-07,32.98870153427124
2008-05-08,113.41852035522463
2008-05-09,19.216554789109665
2008-05-10,35.26940682151102
2008-05-11,89.81143882057886
2008-05-12,324.55380831631754
2008-05-13,1972.8884332830262
2008-05-14,533.1532809170811
2008-05-15,155.71314551613548
2008-05-16,64.32784805297852
2008-05-17,75.64957556291061
2008-05-18,50.91024561795322
2008-05-19,150.60299370505595
2008-05-20,741.8626614657317
2008-05-21,0.0
2008-05-22,43.4811849160628
2008-05-23,4.629257554357704
2008-05-24,46.380724785544665
2008-05-25,283.4509389703925
2008-05-26,280.78048622824934
2008-05-27,50.51391088312322
2008-05-28,27.521647279370928
2008-05-29,0.0
2008-05-30,0.5244301969354804
2008-05-31,1.2530190708962359
2008-06-01,28.461512080105877
2008-06-02,73.10870784195988
2008-06-03,17.908996276963844
2008-06-04,2.767727714235133
2008-06-05,4.738249956477774
2008-06-06,19.83031187924472
2008-06-07,5.093388639796866
2008-06-08,4.2393157265403065
2008-06-09,48.87497360923074
2008-06-10,3.5448318806561567
2008-06-11,17.930392230640763
2008-06-12,170.44438747059218
2008-06-13,27.792092115228833
2008-06-14,14.090273956819017
2008-06-15,39.17023551247337
2008-06-16,147.74923088767315
2008-06-17,69.07594021883878
